treatment,outcome,learner,confounder,importance_outcome,importance_treatment,coef_outcome,se_outcome,pval_outcome,coef_treatment,se_treatment,pval_treatment
T6_freshness,pre_rank,lgbm,conf_internal_links,57.0,164.0,-1.7373611512657465e-15,4.110414947519024e-16,3.054692778703405e-05,0.18655706960646098,0.11561766747866399,0.10755415132277935
T6_freshness,pre_rank,lgbm,conf_outbound_links,39.0,90.0,1.373906384347168e-15,3.778574370256672e-16,0.00031997366905867075,0.20088947819152805,0.10628366251622001,0.059596511248232176
T6_freshness,pre_rank,lgbm,conf_images_alt,154.0,120.0,-3.275276236589103e-15,3.628770489009435e-16,0.0,-0.17235900262691065,0.10206998201189274,0.09221158171519561
T6_freshness,pre_rank,lgbm,conf_bm25,86.0,120.0,1.940942288007937e-15,3.6688386070800474e-16,2.199016868598136e-07,0.11022491755518032,0.10319701721654526,0.286236850766564
T6_freshness,pre_rank,lgbm,conf_domain_authority,62.0,68.0,-6.685696306755874e-16,4.930388650812603e-16,0.17599861551222307,-0.20557395397770173,0.13868187101506546,0.1391810561976785
T6_freshness,pre_rank,lgbm,conf_backlinks,54.0,121.0,3.6045015691783465e-16,3.992437801929278e-16,0.3672578851671118,0.044735324780951116,0.1122992087432241,0.690617586373719
T6_freshness,pre_rank,lgbm,conf_referring_domains,35.0,80.0,-1.1308579227766786e-16,3.956096723148057e-16,0.7751666307833904,-0.030457798805431695,0.11127700762338846,0.7844735080224863
T6_freshness,pre_rank,lgbm,conf_serp_position,1221.0,124.0,4.928316941453902,3.3654940221648435e-16,0.0,-0.008482662246975461,0.09466454694335588,0.9286521231548375
T7_source_earned,pre_rank,lgbm,conf_title_kw_sim,88.0,245.0,-1.6653345369377348e-16,4.257486333692399e-16,0.6959011845609964,0.0026182128530928095,0.003459177463575676,0.4495830249440509
T7_source_earned,pre_rank,lgbm,conf_snippet_kw_sim,29.0,59.0,4.890760749390119e-16,3.4886639127409393e-16,0.16175689220007916,0.001317350288844054,0.002834514696956652,0.6423728637114132
T7_source_earned,pre_rank,lgbm,conf_title_len,72.0,169.0,6.737257806756059e-17,3.2520344989518105e-16,0.835987054600495,-0.0010646692335574783,0.002642254975787194,0.6872180516880677
T7_source_earned,pre_rank,lgbm,conf_snippet_len,29.0,69.0,-1.0737978301697871e-15,3.2779261741681015e-16,0.001149760196035965,-0.0009470213643209789,0.002663291778346872,0.7223491221817107
T7_source_earned,pre_rank,lgbm,conf_brand_recog,0.0,2.0,-1.7305503602258805e-15,4.41638396006071e-16,0.0001055756525021323,-0.008189712237876784,0.003588280658528795,0.02301776438921177
T7_source_earned,pre_rank,lgbm,conf_title_has_kw,0.0,0.0,6.963211312752958e-16,3.972551913185515e-16,0.08043323285071802,0.00019009279161200744,0.0032276702668961764,0.9530667464767417
T7_source_earned,pre_rank,lgbm,conf_word_count,24.0,20.0,1.180411261194703e-15,3.9096535694582405e-16,0.0027044131891702516,0.0011733620779529176,0.0031765658085222783,0.7120486557813064
T7_source_earned,pre_rank,lgbm,conf_readability,62.0,10.0,-7.455450828506513e-17,3.2210180921409724e-16,0.8170794023466024,0.0009524891832676777,0.0026170543651376477,0.7160932085533493
T7_source_earned,pre_rank,lgbm,conf_internal_links,65.0,15.0,-3.449013471723096e-16,3.916486755091805e-16,0.3790666050490956,-0.001519174164974539,0.003182117723407124,0.6333433735374023
T7_source_earned,pre_rank,lgbm,conf_outbound_links,40.0,5.0,-1.3991063438881548e-15,3.6281954671233987e-16,0.0001351079165223812,-0.00031008567460672447,0.0029478830957129403,0.9162808341691875
T7_source_earned,pre_rank,lgbm,conf_images_alt,126.0,12.0,-1.8513691365754413e-15,3.4885574919811943e-16,1.8935964485322643e-07,0.00023023101141612,0.0028344282308438063,0.9353042732882892
T7_source_earned,pre_rank,lgbm,conf_bm25,66.0,199.0,1.1632271610077206e-15,3.452145743082559e-16,0.0008295223437349009,-0.004777571709516204,0.0028048439429970624,0.08931987774478523
T7_source_earned,pre_rank,lgbm,conf_domain_authority,97.0,156.0,-3.5329586558674335e-16,4.684137813488329e-16,0.4511705033095117,0.009735196139219072,0.00380582876625439,0.010913613221904983
T7_source_earned,pre_rank,lgbm,conf_backlinks,27.0,288.0,1.5788706199689515e-15,3.839810290365261e-16,4.808277598278288e-05,0.0008185435786987598,0.0031198186393983957,0.7931784297237048
T7_source_earned,pre_rank,lgbm,conf_referring_domains,28.0,273.0,-7.755575221766613e-16,3.764021922115276e-16,0.04003231377942695,-0.0009719837966155299,0.003058241127480899,0.7507917681428402
T7_source_earned,pre_rank,lgbm,conf_serp_position,1480.0,13.0,4.87940896577931,3.236773212093289e-16,0.0,0.00109107018210054,0.0026298552884063122,0.678463815757194
