treatment,outcome,learner,confounder,importance_outcome,importance_treatment,coef_outcome,se_outcome,pval_outcome,coef_treatment,se_treatment,pval_treatment
T6_freshness,pre_rank,lgbm,conf_word_count,78.0,174.0,8.933384132081933e-16,9.98872001782663e-16,0.3716752896481712,0.513350597023021,0.10296912594664515,9.234115012635158e-07
T6_freshness,pre_rank,lgbm,conf_readability,71.0,137.0,3.1108645192576963e-15,8.366580633315505e-16,0.0002293473631911347,0.1207991692765455,0.08624723622617599,0.1621064320657981
T6_freshness,pre_rank,lgbm,conf_internal_links,86.0,163.0,-6.776003209290591e-16,9.13654718147805e-16,0.45874348231953244,0.3217036947682346,0.09418446765632506,0.00070153939224471
T6_freshness,pre_rank,lgbm,conf_outbound_links,155.0,105.0,-1.6819567057592293e-15,9.567318834432178e-16,0.07951029968317447,0.15976707639253812,0.09862509473448089,0.10603447044388292
T6_freshness,pre_rank,lgbm,conf_images_alt,135.0,192.0,6.042865900533912e-16,8.596825421567077e-16,0.482516579571886,-0.18693103789579785,0.08862072397613027,0.035537837606031575
T6_freshness,pre_rank,lgbm,conf_bm25,83.0,92.0,3.172418513632648e-16,9.176559501685026e-16,0.7297436754721343,0.19478613257473718,0.09459693628408285,0.04013153625071775
T6_freshness,pre_rank,lgbm,conf_domain_authority,16.0,107.0,-1.7318825708885526e-15,1.2228789731717546e-15,0.15748723932873898,-0.11364879665208395,0.12606097556173584,0.36784604840338075
T6_freshness,pre_rank,lgbm,conf_backlinks,41.0,67.0,4.142664397995007e-15,9.002879766686744e-16,5.644045888875127e-06,-0.039579892749880566,0.09280655168270231,0.669990042679375
T6_freshness,pre_rank,lgbm,conf_referring_domains,34.0,74.0,-6.316591894655738e-16,9.386565924334262e-16,0.5013752735320447,-0.05395517580470559,0.09676179602034349,0.5774246153827378
T6_freshness,pre_rank,lgbm,conf_serp_position,1252.0,89.0,5.255894039301686,8.251935059260991e-16,0.0,0.09535864442382694,0.08506540767026725,0.26296048379149983
T7_source_earned,pre_rank,lgbm,conf_title_kw_sim,96.0,209.0,-4.440892098500626e-16,3.638246384534464e-16,0.22290292575419324,0.00877645917807213,0.008610862295677625,0.3086676712832128
T7_source_earned,pre_rank,lgbm,conf_snippet_kw_sim,130.0,192.0,1.0097072455145504e-15,3.1668255508401623e-16,0.0015354623654824096,0.008037889947397101,0.0074951215092617565,0.2841360145675893
T7_source_earned,pre_rank,lgbm,conf_title_len,58.0,156.0,5.620294529140678e-16,3.101273497322821e-16,0.07064596761833908,-0.0019083443209391095,0.007339975417882093,0.7949936859632691
T7_source_earned,pre_rank,lgbm,conf_snippet_len,95.0,124.0,-2.1512666432354173e-16,3.1675536695905573e-16,0.4974045546136028,0.0005200348286985812,0.0074968447928527755,0.9447296901602238
T7_source_earned,pre_rank,lgbm,conf_brand_recog,0.0,30.0,-1.4667626120628767e-15,4.1783011561063076e-16,0.0004947594373276853,-0.03171891653187113,0.009889043259423384,0.0014393433789019472
T7_source_earned,pre_rank,lgbm,conf_title_has_kw,0.0,0.0,1.5089475078196018e-16,3.4442255976524477e-16,0.661527513816319,-0.010600039492772379,0.008151661323076691,0.19417805309728808
T7_source_earned,pre_rank,lgbm,conf_word_count,91.0,136.0,-9.994268513117948e-16,3.651865529569819e-16,0.006462584265839677,0.010681520911416609,0.00864309556689939,0.2171926951860974
T7_source_earned,pre_rank,lgbm,conf_readability,62.0,94.0,-4.0896964681903316e-16,3.06466369894753e-16,0.18275829328364868,-0.0058700854031707725,0.007253328748260652,0.41879388711599197
T7_source_earned,pre_rank,lgbm,conf_internal_links,81.0,347.0,2.4284033333433534e-16,3.3431888236046133e-16,0.4680060337500356,0.010130238016585224,0.007912531353258355,0.2011392733858135
T7_source_earned,pre_rank,lgbm,conf_outbound_links,79.0,62.0,1.4586831053440444e-15,3.5068100743432824e-16,3.852817567340239e-05,-0.00326070809061675,0.008299783867201965,0.6946131307202372
T7_source_earned,pre_rank,lgbm,conf_images_alt,138.0,69.0,-1.4737292057396247e-17,3.1566145509533494e-16,0.9627844023597862,-0.003562567207185655,0.007470954505537028,0.6337076896908147
T7_source_earned,pre_rank,lgbm,conf_bm25,62.0,168.0,-5.351302758058223e-16,3.3025737793431383e-16,0.10589336892212287,-0.011587032029756644,0.007816405220966969,0.13896832021762417
T7_source_earned,pre_rank,lgbm,conf_domain_authority,17.0,62.0,1.4780053548346573e-15,4.3083701038168163e-16,0.0006607216700871277,0.026096592985115567,0.01019688546671309,0.01083117609146611
T7_source_earned,pre_rank,lgbm,conf_backlinks,32.0,50.0,6.106226635438361e-16,3.2991026243119345e-16,0.06487471165692305,-0.0020296395667532266,0.007808189824091239,0.795036864028315
T7_source_earned,pre_rank,lgbm,conf_referring_domains,4.0,28.0,4.3313727585928436e-16,3.4410332358510594e-16,0.20880810762606772,-0.006173527307184015,0.008144105763346985,0.4488454928984582
T7_source_earned,pre_rank,lgbm,conf_serp_position,1516.0,92.0,5.312169780887362,3.0358204798080537e-16,0.0,-0.003083362006439047,0.007185063721122898,0.6680404358823431
T1a_stats_present,post_rank,lgbm,conf_title_kw_sim,102.0,193.0,-0.014031185178486685,0.1195959723148436,0.9066642793835302,-0.024005335964895833,0.024677087598609,0.33125284230068863
T1a_stats_present,post_rank,lgbm,conf_snippet_kw_sim,172.0,149.0,-0.0809951034535392,0.10243153422183962,0.4295746270962888,-0.027500889337810388,0.0211354270041628,0.19394942020157346
T1a_stats_present,post_rank,lgbm,conf_title_len,163.0,140.0,-0.06067711380902019,0.0994390869172408,0.5420808124750041,0.028733450703394753,0.020517974067910016,0.1621695500815945
T1a_stats_present,post_rank,lgbm,conf_snippet_len,136.0,107.0,0.224785774843152,0.10166082959453654,0.027592895077266144,-0.016354583609975264,0.020976402036745473,0.4360498211157622
T1a_stats_present,post_rank,lgbm,conf_brand_recog,11.0,7.0,-0.2629230899642983,0.13733275723069616,0.05627163544200209,0.00029734848355711906,0.028336844583852026,0.9916329146868428
T1a_stats_present,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.04473900640833981,0.11208575422716262,0.6899963774262141,-0.00596744990386897,0.0231274508838669,0.7965210003538097
T1a_stats_present,post_rank,lgbm,conf_word_count,162.0,208.0,0.3509826168194243,0.11718883926485549,0.002915361507110026,0.07164011264971586,0.02418040671557987,0.0032317565786592617
T1a_stats_present,post_rank,lgbm,conf_readability,181.0,244.0,0.17040015177869522,0.09815770902420354,0.08333872652753982,0.014818449885386359,0.020253578253390796,0.46481413892562573
T1a_stats_present,post_rank,lgbm,conf_internal_links,152.0,159.0,-0.15196594265257327,0.10719104721877722,0.15705556618125383,0.021328377580416624,0.022117491173037573,0.3354687258276574
T1a_stats_present,post_rank,lgbm,conf_outbound_links,141.0,143.0,-0.08516294183514479,0.1122449109678666,0.4484654472973957,0.02716358877846425,0.023160290826184704,0.24155496092279982
T1a_stats_present,post_rank,lgbm,conf_images_alt,154.0,154.0,0.04623100950103045,0.10085896798769733,0.646934168924612,0.03653247089684492,0.02081094822813526,0.07995060842172674
T1a_stats_present,post_rank,lgbm,conf_bm25,111.0,190.0,0.015442218086128223,0.10766047647027101,0.8860195102011308,0.03450441738383328,0.022214351849331633,0.12115648442266713
T1a_stats_present,post_rank,lgbm,conf_domain_authority,50.0,62.0,-0.1790803596704883,0.14346960088143257,0.21268569107542068,-0.021865385422202968,0.029603103182841598,0.46057322041600557
T1a_stats_present,post_rank,lgbm,conf_backlinks,75.0,69.0,0.08584127256177755,0.10562284537119601,0.41686611761505654,-0.009362543910167796,0.021793912931931045,0.6677225714033261
T1a_stats_present,post_rank,lgbm,conf_referring_domains,42.0,32.0,-0.0796317805239236,0.11012429654576686,0.47003708447005677,-0.07380259750371408,0.02272272936952239,0.0012606930464218458
T1a_stats_present,post_rank,lgbm,conf_serp_position,210.0,102.0,1.8383671636481755,0.0968126736516709,0.0,0.004454110865624632,0.019976047538361054,0.8236709490173002
T1b_stats_density,post_rank,lgbm,conf_title_kw_sim,122.0,132.0,-0.061169021030620274,0.11669636873727439,0.6004533497648423,-0.003632086591927954,0.08900095006585565,0.9674684162935743
T1b_stats_density,post_rank,lgbm,conf_snippet_kw_sim,148.0,131.0,-0.09754862414814847,0.10200041043998284,0.3394792275871259,-0.06121306820656557,0.0777927671143208,0.4318289556490422
T1b_stats_density,post_rank,lgbm,conf_title_len,171.0,101.0,-0.10209724422638651,0.09836078867490104,0.2999125814893988,0.10528085251861621,0.07501693271195024,0.161276907378461
T1b_stats_density,post_rank,lgbm,conf_snippet_len,148.0,140.0,0.2005650049958084,0.1009304373894219,0.04759662264885378,-0.03242321607808066,0.0769767295711203,0.6738328673478722
T1b_stats_density,post_rank,lgbm,conf_brand_recog,13.0,25.0,-0.25585381245891425,0.13558252266856832,0.05988570310406072,0.04683595690320739,0.10340487420816923,0.6508429826006648
T1b_stats_density,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.07779943652789817,0.10904100678293581,0.47596631181442595,0.0345928194747582,0.08316242660187308,0.677660675064014
T1b_stats_density,post_rank,lgbm,conf_word_count,129.0,235.0,0.33298949231763825,0.11621611298579303,0.004389875757350392,-0.01832631654056237,0.0886346728747233,0.8363022416918873
T1b_stats_density,post_rank,lgbm,conf_readability,169.0,173.0,0.163681170640422,0.09704196699735888,0.09245164269031436,-0.0142741090442303,0.07401110550808108,0.847164524628119
T1b_stats_density,post_rank,lgbm,conf_internal_links,157.0,165.0,-0.12944839822425044,0.10563039316174405,0.2211248082592323,-0.07626149224257284,0.0805612500967411,0.34440883588174676
T1b_stats_density,post_rank,lgbm,conf_outbound_links,129.0,105.0,-0.041399261045836404,0.11106507259341769,0.7095365953084711,0.031786657476081226,0.08470612313740343,0.7076704645764613
T1b_stats_density,post_rank,lgbm,conf_images_alt,172.0,92.0,0.0608406840140515,0.0996439538062539,0.5418291836781353,0.059953609832896215,0.07599556569785655,0.4306394546174004
T1b_stats_density,post_rank,lgbm,conf_bm25,125.0,177.0,0.12619568650658589,0.10704232596038545,0.23913646857577486,-0.18741546415325935,0.08163809046348071,0.022218300277566216
T1b_stats_density,post_rank,lgbm,conf_domain_authority,43.0,31.0,-0.17152352829008152,0.14161282909024855,0.22653913621147992,-0.0008779132438711082,0.10800401475148882,0.9935185615559718
T1b_stats_density,post_rank,lgbm,conf_backlinks,84.0,64.0,0.08439114290059596,0.10433937015486143,0.41911026567868603,-0.04597214960728249,0.07957662413611574,0.5637904493015236
T1b_stats_density,post_rank,lgbm,conf_referring_domains,65.0,49.0,-0.08240807237406654,0.10891096089120174,0.4497085151847926,-0.14347656090283928,0.08306324435617225,0.08489441594966474
T1b_stats_density,post_rank,lgbm,conf_serp_position,190.0,86.0,1.869031231038554,0.09571572933801514,0.0,-0.05762624200070865,0.07299962234907678,0.43035031935834844
T2a_question_headings,post_rank,lgbm,conf_title_kw_sim,102.0,151.0,-0.014031185178486685,0.1195959723148436,0.9066642793835302,0.016564618618421383,0.023665575696120357,0.4843690884676344
T2a_question_headings,post_rank,lgbm,conf_snippet_kw_sim,172.0,179.0,-0.0809951034535392,0.10243153422183962,0.4295746270962888,0.0028888026129518275,0.020269087494143162,0.8867391871009485
T2a_question_headings,post_rank,lgbm,conf_title_len,163.0,99.0,-0.06067711380902019,0.0994390869172408,0.5420808124750041,0.0280544184078996,0.019676943905752056,0.15472214569503473
T2a_question_headings,post_rank,lgbm,conf_snippet_len,136.0,170.0,0.224785774843152,0.10166082959453654,0.027592895077266144,0.005891747487905366,0.02011658094777908,0.7697660057827256
T2a_question_headings,post_rank,lgbm,conf_brand_recog,11.0,5.0,-0.2629230899642983,0.13733275723069616,0.05627163544200209,0.025807425391435507,0.027175319527015383,0.34285780911020636
T2a_question_headings,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.04473900640833981,0.11208575422716262,0.6899963774262141,0.007216403491176806,0.022179458469860493,0.7450759342088613
T2a_question_headings,post_rank,lgbm,conf_word_count,162.0,163.0,0.3509826168194243,0.11718883926485549,0.002915361507110026,0.08222226463834742,0.02318925372387902,0.00043802832164363537
T2a_question_headings,post_rank,lgbm,conf_readability,181.0,157.0,0.17040015177869522,0.09815770902420354,0.08333872652753982,-0.022189235215326425,0.019423385655118187,0.2539737136006064
T2a_question_headings,post_rank,lgbm,conf_internal_links,152.0,186.0,-0.15196594265257327,0.10719104721877722,0.15705556618125383,0.05054492042475926,0.021210896929072735,0.01764091670591239
T2a_question_headings,post_rank,lgbm,conf_outbound_links,141.0,145.0,-0.08516294183514479,0.1122449109678666,0.4484654472973957,0.022013102229656283,0.02221095230549538,0.3222411897938089
T2a_question_headings,post_rank,lgbm,conf_images_alt,154.0,124.0,0.04623100950103045,0.10085896798769733,0.646934168924612,-0.04787485753008559,0.019957909077922886,0.016907448537599068
T2a_question_headings,post_rank,lgbm,conf_bm25,111.0,137.0,0.015442218086128223,0.10766047647027101,0.8860195102011308,0.0814732312262228,0.021303787293774593,0.0001520969721067189
T2a_question_headings,post_rank,lgbm,conf_domain_authority,50.0,68.0,-0.1790803596704883,0.14346960088143257,0.21268569107542068,0.012532187392384582,0.028389674284460105,0.6591374455983303
T2a_question_headings,post_rank,lgbm,conf_backlinks,75.0,80.0,0.08584127256177755,0.10562284537119601,0.41686611761505654,-0.009873006034404568,0.020900582134917054,0.6369142105224608
T2a_question_headings,post_rank,lgbm,conf_referring_domains,42.0,39.0,-0.0796317805239236,0.11012429654576686,0.47003708447005677,0.012413446791043382,0.0217913264589295,0.5692351290019535
T2a_question_headings,post_rank,lgbm,conf_serp_position,210.0,66.0,1.8383671636481755,0.0968126736516709,0.0,0.003998654463727191,0.019157230902524736,0.8347669330334864
T2b_structural_modularity,post_rank,lgbm,conf_title_kw_sim,102.0,104.0,-0.014031185178486685,0.1195959723148436,0.9066642793835302,-2.2660288708011405,1.3793070721884528,0.10119661655183831
T2b_structural_modularity,post_rank,lgbm,conf_snippet_kw_sim,172.0,172.0,-0.0809951034535392,0.10243153422183962,0.4295746270962888,0.1524821558013968,1.1813486427064352,0.8973636232519979
T2b_structural_modularity,post_rank,lgbm,conf_title_len,163.0,64.0,-0.06067711380902019,0.0994390869172408,0.5420808124750041,0.744079111530745,1.1468365797122189,0.5168344036578103
T2b_structural_modularity,post_rank,lgbm,conf_snippet_len,136.0,145.0,0.224785774843152,0.10166082959453654,0.027592895077266144,-0.6271454482545648,1.1724600629120505,0.5930189940328301
T2b_structural_modularity,post_rank,lgbm,conf_brand_recog,11.0,43.0,-0.2629230899642983,0.13733275723069616,0.05627163544200209,7.746517582575824,1.583866409754744,1.4582735838875038e-06
T2b_structural_modularity,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.04473900640833981,0.11208575422716262,0.6899963774262141,1.5283086760195481,1.2926913047715902,0.23780310839870133
T2b_structural_modularity,post_rank,lgbm,conf_word_count,162.0,212.0,0.3509826168194243,0.11718883926485549,0.002915361507110026,8.245848648838384,1.3515454713980297,2.4944588616904184e-09
T2b_structural_modularity,post_rank,lgbm,conf_readability,181.0,203.0,0.17040015177869522,0.09815770902420354,0.08333872652753982,-1.0030513279761017,1.132058376434943,0.3761285604032001
T2b_structural_modularity,post_rank,lgbm,conf_internal_links,152.0,168.0,-0.15196594265257327,0.10719104721877722,0.15705556618125383,5.05540676527304,1.2362403736718108,5.234286324262705e-05
T2b_structural_modularity,post_rank,lgbm,conf_outbound_links,141.0,163.0,-0.08516294183514479,0.1122449109678666,0.4484654472973957,1.7534148603268207,1.2945268684096494,0.17634878689885358
T2b_structural_modularity,post_rank,lgbm,conf_images_alt,154.0,149.0,0.04623100950103045,0.10085896798769733,0.646934168924612,-2.3898840643301713,1.1632121479210837,0.04057272614664065
T2b_structural_modularity,post_rank,lgbm,conf_bm25,111.0,114.0,0.015442218086128223,0.10766047647027101,0.8860195102011308,3.142223933660936,1.2416543276197995,0.011767829852025402
T2b_structural_modularity,post_rank,lgbm,conf_domain_authority,50.0,127.0,-0.1790803596704883,0.14346960088143257,0.21268569107542068,1.0470245248526775,1.6546429725815586,0.52723997089464
T2b_structural_modularity,post_rank,lgbm,conf_backlinks,75.0,92.0,0.08584127256177755,0.10562284537119601,0.41686611761505654,-1.6233751749972107,1.2181542136020265,0.18340668163987317
T2b_structural_modularity,post_rank,lgbm,conf_referring_domains,42.0,58.0,-0.0796317805239236,0.11012429654576686,0.47003708447005677,-2.2533663700671793,1.2700697030622512,0.0767914586992009
T2b_structural_modularity,post_rank,lgbm,conf_serp_position,210.0,71.0,1.8383671636481755,0.0968126736516709,0.0,-3.019712208749059,1.116546007867932,0.00713332169265124
T3_structured_data_new,post_rank,lgbm,conf_title_kw_sim,102.0,123.0,-0.014031185178486685,0.1195959723148436,0.9066642793835302,-0.0062346701971335225,0.028443030339862358,0.8266074931025011
T3_structured_data_new,post_rank,lgbm,conf_snippet_kw_sim,172.0,140.0,-0.0809951034535392,0.10243153422183962,0.4295746270962888,0.01401957368842947,0.024360880882849184,0.5652807417840509
T3_structured_data_new,post_rank,lgbm,conf_title_len,163.0,155.0,-0.06067711380902019,0.0994390869172408,0.5420808124750041,-0.00727140292316402,0.02364919914451208,0.758646602197308
T3_structured_data_new,post_rank,lgbm,conf_snippet_len,136.0,129.0,0.224785774843152,0.10166082959453654,0.027592895077266144,0.012182783539952053,0.024177587292996967,0.6146185488624951
T3_structured_data_new,post_rank,lgbm,conf_brand_recog,11.0,28.0,-0.2629230899642983,0.13733275723069616,0.05627163544200209,-0.08047220052551558,0.03266129874580091,0.014166674968727921
T3_structured_data_new,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.04473900640833981,0.11208575422716262,0.6899963774262141,0.01637813558173768,0.026656905299091392,0.539297920175744
T3_structured_data_new,post_rank,lgbm,conf_word_count,162.0,156.0,0.3509826168194243,0.11718883926485549,0.002915361507110026,0.05929858474060589,0.02787055154272815,0.03397929182102066
T3_structured_data_new,post_rank,lgbm,conf_readability,181.0,149.0,0.17040015177869522,0.09815770902420354,0.08333872652753982,0.04689470934431917,0.02334445418042131,0.04522987376396359
T3_structured_data_new,post_rank,lgbm,conf_internal_links,152.0,198.0,-0.15196594265257327,0.10719104721877722,0.15705556618125383,0.053881731770417725,0.025492816766262402,0.03516919018281772
T3_structured_data_new,post_rank,lgbm,conf_outbound_links,141.0,92.0,-0.08516294183514479,0.1122449109678666,0.4484654472973957,0.032646572839528154,0.026694756908280368,0.2220672998710167
T3_structured_data_new,post_rank,lgbm,conf_images_alt,154.0,139.0,0.04623100950103045,0.10085896798769733,0.646934168924612,0.0008262689244242119,0.023986883763686996,0.9725381721246198
T3_structured_data_new,post_rank,lgbm,conf_bm25,111.0,184.0,0.015442218086128223,0.10766047647027101,0.8860195102011308,0.05689755040139666,0.02560445924204333,0.026831699462447123
T3_structured_data_new,post_rank,lgbm,conf_domain_authority,50.0,42.0,-0.1790803596704883,0.14346960088143257,0.21268569107542068,0.0076696634034613635,0.0341207996534851,0.8222657212220565
T3_structured_data_new,post_rank,lgbm,conf_backlinks,75.0,96.0,0.08584127256177755,0.10562284537119601,0.41686611761505654,0.012520652657344027,0.025119857611648425,0.6184510934236189
T3_structured_data_new,post_rank,lgbm,conf_referring_domains,42.0,118.0,-0.0796317805239236,0.11012429654576686,0.47003708447005677,-0.04096488451920127,0.026190419687055683,0.11858280382188591
T3_structured_data_new,post_rank,lgbm,conf_serp_position,210.0,107.0,1.8383671636481755,0.0968126736516709,0.0,0.03840379518134107,0.02302456981334229,0.09611051834786233
T4a_ext_citations,post_rank,lgbm,conf_title_kw_sim,102.0,110.0,-0.014031185178486685,0.1195959723148436,0.9066642793835302,0.006269319428695109,0.01761391299259815,0.7220811258110731
T4a_ext_citations,post_rank,lgbm,conf_snippet_kw_sim,172.0,133.0,-0.0809951034535392,0.10243153422183962,0.4295746270962888,0.01318536924462318,0.015085960643658674,0.38263534848203773
T4a_ext_citations,post_rank,lgbm,conf_title_len,163.0,67.0,-0.06067711380902019,0.0994390869172408,0.5420808124750041,-0.006238032431744944,0.014645237553759124,0.6703792525568759
T4a_ext_citations,post_rank,lgbm,conf_snippet_len,136.0,110.0,0.224785774843152,0.10166082959453654,0.027592895077266144,-9.765953428750361e-05,0.014972452437775518,0.9947990034342182
T4a_ext_citations,post_rank,lgbm,conf_brand_recog,11.0,5.0,-0.2629230899642983,0.13733275723069616,0.05627163544200209,0.016083799320568297,0.02022615971152448,0.42697117926862993
T4a_ext_citations,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.04473900640833981,0.11208575422716262,0.6899963774262141,-0.02242745339480043,0.0165078194896865,0.17504229276909467
T4a_ext_citations,post_rank,lgbm,conf_word_count,162.0,126.0,0.3509826168194243,0.11718883926485549,0.002915361507110026,-0.00964935191266493,0.017259394096322277,0.5764219685485839
T4a_ext_citations,post_rank,lgbm,conf_readability,181.0,130.0,0.17040015177869522,0.09815770902420354,0.08333872652753982,0.004011484437083735,0.014456518165624717,0.7815505069786246
T4a_ext_citations,post_rank,lgbm,conf_internal_links,152.0,145.0,-0.15196594265257327,0.10719104721877722,0.15705556618125383,0.03515712293688748,0.015786934482430615,0.02650626744420226
T4a_ext_citations,post_rank,lgbm,conf_outbound_links,141.0,357.0,-0.08516294183514479,0.1122449109678666,0.4484654472973957,0.07257768013981691,0.016531259852507127,1.451356750359345e-05
T4a_ext_citations,post_rank,lgbm,conf_images_alt,154.0,140.0,0.04623100950103045,0.10085896798769733,0.646934168924612,-0.015981144929492642,0.01485435547931116,0.2826418395420154
T4a_ext_citations,post_rank,lgbm,conf_bm25,111.0,129.0,0.015442218086128223,0.10766047647027101,0.8860195102011308,0.025110286839175117,0.015856071308963743,0.11406823886486595
T4a_ext_citations,post_rank,lgbm,conf_domain_authority,50.0,30.0,-0.1790803596704883,0.14346960088143257,0.21268569107542068,-0.01739015835441719,0.021129984715168294,0.41099472828025707
T4a_ext_citations,post_rank,lgbm,conf_backlinks,75.0,71.0,0.08584127256177755,0.10562284537119601,0.41686611761505654,0.009347789759909228,0.015555972098301072,0.5482389684130515
T4a_ext_citations,post_rank,lgbm,conf_referring_domains,42.0,49.0,-0.0796317805239236,0.11012429654576686,0.47003708447005677,0.01519789094223957,0.016218938984180715,0.3493017521306869
T4a_ext_citations,post_rank,lgbm,conf_serp_position,210.0,50.0,1.8383671636481755,0.0968126736516709,0.0,0.008138600878150049,0.014258423400682401,0.5684616391414217
T4b_auth_citations,post_rank,lgbm,conf_title_kw_sim,102.0,168.0,-0.014031185178486685,0.1195959723148436,0.9066642793835302,0.017674092581056965,0.025452185028493512,0.4878331678496082
T4b_auth_citations,post_rank,lgbm,conf_snippet_kw_sim,172.0,200.0,-0.0809951034535392,0.10243153422183962,0.4295746270962888,0.02324141700496705,0.021799282294418434,0.2869982134382938
T4b_auth_citations,post_rank,lgbm,conf_title_len,163.0,171.0,-0.06067711380902019,0.0994390869172408,0.5420808124750041,0.01551612149566575,0.021162435408938383,0.4638720715292468
T4b_auth_citations,post_rank,lgbm,conf_snippet_len,136.0,147.0,0.224785774843152,0.10166082959453654,0.027592895077266144,0.029719471998324067,0.02163526241651825,0.170318860024546
T4b_auth_citations,post_rank,lgbm,conf_brand_recog,11.0,1.0,-0.2629230899642983,0.13733275723069616,0.05627163544200209,0.00529471273085673,0.02922689351366247,0.856334817597407
T4b_auth_citations,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.04473900640833981,0.11208575422716262,0.6899963774262141,-0.0039682595464168675,0.023853874845699247,0.8679602618392224
T4b_auth_citations,post_rank,lgbm,conf_word_count,162.0,159.0,0.3509826168194243,0.11718883926485549,0.002915361507110026,0.01492963946313051,0.02493990359801849,0.5497629396390811
T4b_auth_citations,post_rank,lgbm,conf_readability,181.0,79.0,0.17040015177869522,0.09815770902420354,0.08333872652753982,0.0007268201825050424,0.02088973502786579,0.9722620629312724
T4b_auth_citations,post_rank,lgbm,conf_internal_links,152.0,64.0,-0.15196594265257327,0.10719104721877722,0.15705556618125383,-0.018717466669327727,0.022812192705186005,0.41241947923972977
T4b_auth_citations,post_rank,lgbm,conf_outbound_links,141.0,93.0,-0.08516294183514479,0.1122449109678666,0.4484654472973957,0.007469607505822192,0.02388774627744166,0.7546748495439062
T4b_auth_citations,post_rank,lgbm,conf_images_alt,154.0,265.0,0.04623100950103045,0.10085896798769733,0.646934168924612,-0.028831651400878167,0.021464611770100256,0.17996491059665898
T4b_auth_citations,post_rank,lgbm,conf_bm25,111.0,54.0,0.015442218086128223,0.10766047647027101,0.8860195102011308,-0.0020052114727591697,0.022912095736496736,0.9303040069682846
T4b_auth_citations,post_rank,lgbm,conf_domain_authority,50.0,22.0,-0.1790803596704883,0.14346960088143257,0.21268569107542068,-0.007321161976706135,0.030532924787677978,0.8106245211741923
T4b_auth_citations,post_rank,lgbm,conf_backlinks,75.0,44.0,0.08584127256177755,0.10562284537119601,0.41686611761505654,0.018667530625019274,0.02247845100122974,0.4067734687369886
T4b_auth_citations,post_rank,lgbm,conf_referring_domains,42.0,42.0,-0.0796317805239236,0.11012429654576686,0.47003708447005677,-0.010235556792417794,0.023436441190818145,0.6625384698304204
T4b_auth_citations,post_rank,lgbm,conf_serp_position,210.0,134.0,1.8383671636481755,0.0968126736516709,0.0,-0.04215967217491799,0.020603487184322648,0.041387750239558097
T5_topical_comp,post_rank,lgbm,conf_title_kw_sim,122.0,151.0,-0.061169021030620274,0.11669636873727439,0.6004533497648423,0.04121005485974826,0.007690952022337247,1.432808112156181e-07
T5_topical_comp,post_rank,lgbm,conf_snippet_kw_sim,148.0,182.0,-0.09754862414814847,0.10200041043998284,0.3394792275871259,0.016610317171256432,0.006722405088017461,0.013900003191640087
T5_topical_comp,post_rank,lgbm,conf_title_len,171.0,61.0,-0.10209724422638651,0.09836078867490104,0.2999125814893988,0.005233474271961555,0.0064825333878301234,0.419969647394574
T5_topical_comp,post_rank,lgbm,conf_snippet_len,148.0,153.0,0.2005650049958084,0.1009304373894219,0.04759662264885378,0.0062663684420056895,0.0066518878004094405,0.34674755245232847
T5_topical_comp,post_rank,lgbm,conf_brand_recog,13.0,3.0,-0.25585381245891425,0.13558252266856832,0.05988570310406072,-0.0053571929779880215,0.008935656594928303,0.5491642013193938
T5_topical_comp,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.07779943652789817,0.10904100678293581,0.47596631181442595,-0.008780616009947857,0.007186420286332698,0.22250074134668596
T5_topical_comp,post_rank,lgbm,conf_word_count,129.0,173.0,0.33298949231763825,0.11621611298579303,0.004389875757350392,0.01753044165728958,0.007659300446687876,0.022620764520318914
T5_topical_comp,post_rank,lgbm,conf_readability,169.0,144.0,0.163681170640422,0.09704196699735888,0.09245164269031436,-0.00925092428703698,0.006395615565469853,0.14884667608773983
T5_topical_comp,post_rank,lgbm,conf_internal_links,157.0,141.0,-0.12944839822425044,0.10563039316174405,0.2211248082592323,0.00594085955907108,0.006961641520625165,0.3939723673936031
T5_topical_comp,post_rank,lgbm,conf_outbound_links,129.0,84.0,-0.041399261045836404,0.11106507259341769,0.7095365953084711,-0.002126273684868972,0.007319817693697757,0.7716005182383283
T5_topical_comp,post_rank,lgbm,conf_images_alt,172.0,82.0,0.0608406840140515,0.0996439538062539,0.5418291836781353,-0.012141911020078559,0.00656710124172958,0.06522124656972883
T5_topical_comp,post_rank,lgbm,conf_bm25,125.0,246.0,0.12619568650658589,0.10704232596038545,0.23913646857577486,0.04187708136719256,0.007054695893529974,6.408045205574808e-09
T5_topical_comp,post_rank,lgbm,conf_domain_authority,43.0,48.0,-0.17152352829008152,0.14161282909024855,0.22653913621147992,0.010969214422736882,0.00933308796208207,0.24058291509322416
T5_topical_comp,post_rank,lgbm,conf_backlinks,84.0,98.0,0.08439114290059596,0.10433937015486143,0.41911026567868603,-0.005232394869021951,0.006876555788197432,0.4471698887249005
